...1,b1,b2,b3,mu_EI,mu_IR,rho,mu_RS,eta,N,k,loglik,loglik.se
376,0.280920520808277,0.0668220456474033,0.091149318338905,3.57979901054849,0.0775671063982991,0.609625012621531,0.005,0.905545751472839,34530000,10,-1933.11338080195,5.31891192746256
241,0.314983453417503,0.0824028189199666,0.0815850182355906,1.76322450361459,0.0925652729032982,0.689383417242542,0.005,0.861472381005277,34530000,10,-1942.91504944824,0.953608800535815
293,0.635785967210465,0.382782366510438,0.307848439215119,2.26444077360377,0.132185179830729,0.775725098713682,0.005,0.450962206696497,34530000,10,-1953.04799205068,0.495612761222619
333,7.53015557206689,8150.8651520282,73.9315411272411,4.32633591566045,2.24293319683087,0.21404917091492,0.005,0.217074763620151,34530000,10,-1992.69483651776,3.4931874730041
16,0.744164590968661,0.587655645533509,21.1282755884442,1.0776432353604,0.109219689831653,0.836826411901538,0.005,0.370278502057435,34530000,10,-2018.862690487,1.21553259256183
148,0.559580152875767,0.343135747240091,0.429450609615011,0.583992044199562,0.314184046547524,0.656546068355093,0.005,0.947737035374142,34530000,10,-2020.36870841034,0.774132034240393
86,0.275014285623227,0.0935989823401412,6.90035614124871,7.29497781028209,0.102684075670266,0.397872993887688,0.005,0.972044585186335,34530000,10,-2021.72646648738,1.14641081059585
386,0.691689799008344,0.528883359970808,0.740876334437895,2.21817247177971,0.37562290332253,0.889327798087737,0.005,0.733817188028256,34530000,10,-2024.58557179522,2.2027018976137
9,0.400463618805404,0.251183666711503,0.343644836617276,3.23027708730871,0.205618191407502,0.651958941133845,0.005,0.85711066135679,34530000,10,-2028.36090983241,7.60652299421538
379,0.384819383065417,0.218546949731204,0.330557406394706,1.445066680272,0.198927786064366,0.64343603240346,0.005,0.924815431916497,34530000,10,-2048.42673862601,5.82152607221222
146,0.316874591133945,0.191648367293046,0.190087351438069,5.07694595579673,0.140052949339662,0.534837779497802,0.005,0.896349124052663,34530000,10,-2058.78103939386,9.52943520083257
126,1.05934846064704,0.774962334617412,0.909469222004688,0.583941946108248,0.70703112378272,0.859898444719187,0.005,0.867548318274864,34530000,10,-2064.37288840923,0.826763134245637
62,0.306127075019983,0.162456143147106,15.321533547522,2.63860880840347,0.139475018467037,0.56222680694174,0.005,0.956648518525018,34530000,10,-2104.39820982306,2.805218473601
26,0.412551541804768,0.219389871075979,34.6325954913938,1.03863587432785,0.153105160311312,0.802195868420515,0.005,0.757627073909759,34530000,10,-2138.75170527615,18.7015688121783
85,0.907003465426928,107.568416260025,94.1789923384031,2.17657773806261,0.233421116958314,0.42762266274265,0.005,0.393228546458206,34530000,10,-2156.142541172,0.754902246433693
75,1.19778482489288,166.902977888056,301.705342432811,1.8103876608215,0.185798293001057,0.785458952939557,0.005,0.249565426294592,34530000,10,-2165.82121890531,7.87059424696188
179,0.508729456005135,0.36737200245271,0.567157066531281,1.60213585344557,0.323263457209553,0.680787933995098,0.005,0.906446514679891,34530000,10,-2168.30117712992,3.72259210310342
367,0.43509820853582,0.300753283887027,0.428062418509546,4.18229844714806,0.262100893265872,0.737539828575124,0.005,0.871466490895309,34530000,10,-2175.03168425504,0.911295738840169
79,0.560973164937344,0.387577300768199,0.458774126243123,3.56477472674989,0.296729548801799,0.688346816556928,0.005,0.709498288982938,34530000,10,-2180.29801475608,26.2834329193938
106,0.64196455190816,73.1550038982772,83.8862804179135,4.13216360104244,0.237835347058682,0.493064702173337,0.005,0.561113461596202,34530000,10,-2188.55128248423,6.65454879068604
248,0.534455369584306,107.645404637731,66.7421893605253,3.82816840731946,0.34906803117521,0.373699251698232,0.005,0.903757661619056,34530000,10,-2191.8871784753,1.40360420141035
10,0.494230317406008,0.437295685593554,19.9511577139586,5.29027275203917,0.137098985916931,0.787621733177231,0.005,0.529963570560855,34530000,10,-2203.28155447047,3.81717206078235
66,0.593101216151988,1.83928060602503,0.775127483323458,2.91410141748341,0.229553252118068,0.70615357966625,0.005,0.569554288973901,34530000,10,-2225.16843812811,1.45398562578545
70,0.788680336779858,0.397514784542812,0.399882350118969,4.0045870751834,0.25470247662407,0.867854669834189,0.005,0.399403180930857,34530000,10,-2255.26784068316,3.10850812165415
369,49.131557234891,1796.11917991424,87.8758534536549,3.79121645609951,3.84628300286672,0.165759455212969,0.005,0.538061594049888,34530000,10,-2261.388395095,1.02726032243771
228,0.64582879234081,1.99035271325026,1.3247117299558,2.32990067568223,0.313375531156458,0.803174717643898,0.005,0.660320206639099,34530000,10,-2274.88618520201,2.83535306683335
339,0.346240651702518,1.48933121730657,36.8864521572353,5.03753333577222,0.165376626264542,0.873059109966935,0.005,0.819735098861255,34530000,10,-2278.00722723369,37.8195113819945
102,1.36645716387587,7.03204922805002,2.49918193422068,1.07128448125008,0.422238449266262,0.572012197349468,0.005,0.367312289968075,34530000,10,-2290.6070767878,3.31159846377487
43,167.60605461191,188.653359662742,115.288564190923,14.1133700165876,11.2952004738705,0.217520219012013,0.005,0.662348892977832,34530000,10,-2295.99090260544,0.965507082925943
129,0.709607124927533,70.9945717044275,99.3827740911697,2.36254982580111,0.328753768389563,0.436364258714892,0.005,0.634105137671008,34530000,10,-2300.12047523051,1.93680194284482
157,0.327773930792142,0.346564252810985,31.43031399076,1.37433833163802,0.177236101938401,0.797073067859146,0.005,0.963785276238549,34530000,10,-2301.85227820836,9.4387495371872
314,0.499665664194846,126.120233630829,83.4043119813885,7.42615805300694,0.349744589889079,0.345797581249646,0.005,0.940481073457621,34530000,10,-2316.53693179131,9.06470071661935
364,1.33283050956903,188.340685546561,115.721188206045,3.51143730220894,0.31610375975927,0.505968709316462,0.005,0.290750022235451,34530000,10,-2328.65900343473,2.02427482090745
19,0.875939776644562,868.703691796942,110.197126755366,2.33291331827342,0.332195911199255,0.410697268820552,0.005,0.50046469742638,34530000,10,-2331.12196445087,11.2675186029761
381,0.454468398169736,1920.27090182201,462.485379258152,0.741110892119652,0.279373861324396,0.69509780577225,0.005,0.997102709146316,34530000,10,-2349.62968060563,6.91033317000265
31,168.785057802143,158.951629514724,130.310895397181,7.88804018300633,7.20905350715504,0.743782820175938,0.005,0.323045248222609,34530000,10,-2359.31834738386,8.5095021861648
300,0.310626613125095,12.7087508869513,0.176774837912749,3.53447374944307,0.163897499869488,0.906171410937417,0.005,0.910653054463149,34530000,10,-2375.11534741055,1.4004974533391
246,1.2575658377959,952.903158288525,130.477955742534,2.74174471980694,0.276349693639526,0.600337271803488,0.005,0.282508195148392,34530000,10,-2375.25211065654,6.84621620996133
216,5.86462539903628,44.1140567502707,280.804726362886,0.171433039168618,1.42671001359628,0.79955990292414,0.005,0.370404831229411,34530000,10,-2381.63324348123,1.70148409731784
183,1.46214396545689,14.3395237240687,7.8330837203648,0.298526276309289,0.922656734662179,0.902991232093073,0.005,0.889793414240459,34530000,10,-2386.21485434848,4.65149773722339
196,0.484411539172882,2.15808621910751,2.47595194471647,1.62705921957653,0.184110192249316,0.861915830454257,0.005,0.636858091073191,34530000,10,-2390.20312090472,12.6889618403501
145,0.93466212926809,325.299017716542,103.847908230597,4.47880913229764,0.361322558852281,0.448448384905657,0.005,0.478627488373132,34530000,10,-2401.23144621659,0.884107984922705
365,0.701891715181016,2.65145792329096,1.75698344285627,2.26349673551936,0.315915154910491,0.644801030039948,0.005,0.575692977062802,34530000,10,-2461.08593566333,1.07395997422637
68,1.18318250521216,4014.53091499562,1256.74409315031,0.398186682227687,0.63463256375853,0.514350440148653,0.005,0.757810451722675,34530000,10,-2531.85013053582,2.28231272469204
309,2.91232786815074,80.5363150805192,76.7707444803814,3.63616323145644,0.286488689971096,0.838199724292756,0.005,0.0967343827658428,34530000,10,-2604.72939398367,8.59539430604885
268,101.447446728081,100.984294725415,82.4875049130418,14.5739992536513,8.46815439023278,0.461688595370724,0.005,0.865926364329323,34530000,10,-2677.72496949452,24.3063798626997
87,43.4155299213156,39.9287616626993,33.3460145556766,5.30156332599703,3.61209433651581,0.363568899263379,0.005,0.889279504703151,34530000,10,-2695.02904903666,72.0534521706739
363,50.8358746719896,48.1401544034342,39.6929369200072,11.372421064249,4.64661138935493,0.450809064004604,0.005,0.44608616019243,34530000,10,-2863.80859802598,41.2749787817382
387,0.898693037894662,0.589818829882649,0.64626367170362,3.03411832048304,0.378686532845827,0.627580438366878,0.005,0.449916644298583,34530000,10,-2865.17010055079,22.5646444525065
84,1.07310202159582,0.492692714982606,0.559012908128051,1.16778234606151,0.27446129554036103,0.884080617765457,0.005,0.287896323153341,34530000,10,-2872.5688049099,0.758308084430382
167,6.82783714571269,1290.42506943989,117.645372990681,13.1054477267716,2.37966455568226,0.330080280079089,0.005,0.218227911277285,34530000,10,-3270.47547507299,145.977635040733
374,16.6361275402476,10.8049870950268,8.83217113676718,6.1708833446109,3.69334528866683,0.618696181571271,0.005,0.0574392184355446,34530000,10,-3635.67813527241,41.9789176467786
324,1.06789276178485,0.562355387672132,0.381464363415634,4.0349870951283,0.414263009680759,0.869534883772491,0.005,0.319043449274884,34530000,10,-4156.67283102932,216.032255893833
322,1.48667543369835,13.9801866414495,5.57005811985135,3.38251408310149,1.15314693724124,0.475807417778165,0.005,0.688529296645379,34530000,10,-4750.53199525735,9.8335158069163
258,2.19020495572231,1.44252109172906,1.056701705519,8.87712556928913,0.388182798457428,0.912383252280632,0.005,0.101327993490972,34530000,10,-12627.2464618364,987.914254794438
7,1.24358904559439,1.55733590649247,0.402094726938454,2.84142928895811,0.45905900160124,0.840664079713459,0.005,0.232073675320566,34530000,10,-25729.7907950138,432.517301089577
224,1.68620067447751,650.658684773347,1541.08761126959,1.40848416349943,0.408822856793814,0.559934728137988,0.005,0.209970419472947,34530000,10,-37100.6259262426,654.288201636147
251,12.4929990158962,923.914468655953,213.879493509553,11.4798590605392,3.88803624057355,0.484073870645291,0.005,0.0948994707692733,34530000,10,-72890.2383595914,2328.68701888303
240,2.24372455006357,2181.22936312434,115.819239376226,10.5695782017001,2.91942254597278,0.251305936951234,0.005,0.957527129641565,34530000,10,-80282.7667810451,3806.37330796318
218,1.66929541416885,28.3929531455258,44.4856701448277,0.791317057637896,0.421409818176921,0.593061954892837,0.005,0.207566926301406,34530000,10,-88180.0651571238,1292.65428419124
372,0.498012381324743,667.328915598297,57.265248142609,4.84455162937806,0.457883131947989,0.39859737934374,0.005,0.865757449722838,34530000,10,-161889.726049948,6152.12399174649
58,2.12108748349373,2115.6458069872,1829.4872573936,0.245882322182803,1.22096000028068,0.677099709400578,0.005,0.46319086963760697,34530000,10,-250521.662044869,35230.3720879426
34,4.47669843851004,1313.65421424079,399.694444936261,0.376981872257706,2.3365321689678,0.794120068911448,0.005,0.308170884559196,34530000,10,-851570.086860835,11982.5796693824
82,2.24956737901765,862.637529382486,152.297984670053,4.6993877712263,4.39298759217816,0.300146000040451,0.005,0.780145674218546,34530000,10,-1071616.81128018,9077.11125959374
307,0.601072109837345,1445.4413674637,297.048020533788,1.03857597513799,0.587707108443466,0.547890441087768,0.005,0.820027403037696,34530000,10,-1355873.50425296,68435783.0067758
336,1.00288455580917,223.704229609636,28.4105386106699,1.357414994615,1.08735068632023,0.35164471651248,0.005,0.86232823243571,34530000,10,-1621963.49631707,24823.9646390329
354,0.928712638957443,1847.51323642844,95.6797490282866,1.87980350142773,1.23403270479022,0.431970657168953,0.005,0.927779545404878,34530000,10,-76633872.9889418,1678053.78756533
287,1.18044542418033,225.260596923282,122.772785575976,5.25391046674859,0.513588517202635,0.48993666258457,0.005,0.329618436741906,34530000,10,-77419438.0493167,3040439.6036126
104,1.16344701634549,1076.999250721,438.891050720802,5.43564563842617,4.77503655390885,0.59679219338613,0.005,0.945196314192181,34530000,10,-90292553.8968538,93624.6522513449
299,0.229271818388692,1404.79962821839,101.44541695696,0.641675530426703,5.35316267874643,0.454628619791672,0.005,0.912521698971135,34530000,10,-90427049.2721783,14472.6635734811
340,1.11394044017814,2.17526977819642,0.49333668477118803,3.29513979905574,2.62687912846872,0.831197021706799,0.005,0.160662554065221,34530000,10,-90444225.4025331,77.8179548576474
101,0.305130408399865,1150.21254784432,93.2164507934551,2.99802240791463,5.17726879753738,0.345211571291154,0.005,0.595996117688213,34530000,10,-90444551.9882459,3093.01677030176
358,2.81811925746658,405.524753680494,46.8861765840808,6.77987201971384,5.2727811693876,0.381438889884179,0.005,0.218483816733717,34530000,10,-90446566.8149748,1721.86983176172
203,0.505922991617207,3212.78933932035,129.376621695612,5.3745370710538,4.16563227049742,0.410676064251066,0.005,0.214211131380791,34530000,10,-90448270.9208104,206.939014305174
294,0.219197786024953,3215.54061210225,32.5914539280208,2.01855538910725,6.96677917449689,0.430329854747427,0.005,0.397867569662264,34530000,10,-90448478.6350759,4.06974674843405
242,0.795231707850452,1774.56053223184,15.4622860194754,2.37536967092685,6.17576442227454,0.409616319351691,0.005,0.199113787569768,34530000,10,-90448479.9935888,0.554122031101065
285,1.25395591187523,890.008606187165,71.490472889887,4.70180503565207,5.73943136263089,0.30604419406073,0.005,0.278911368150849,34530000,10,-90448490.8405233,0.665446416665777
112,1.24374111234035,3.09795088122952,7.05468441546473,3.78068448069325,8.80225987661979,0.729958398270666,0.005,0.174893609947002,34530000,10,-90448493.6109164,0.42318345642829
213,0.682659758227418,1648.56708311195,121.816769996285,8.52233462079593,12.32739886929,0.31666810100211,0.005,0.148899818095874,34530000,10,-90448705.6473834,5.563689533957e-4
188,5.18617098741713,14.959329528568,13.8138043186154,9.46742584902471,11.9235091469951,0.410053690290156,0.005,0.167371307301243,34530000,10,-90448711.8741397,0.00565926876750751
