"","X","b1","b2","b3","k1","k2","k3","mu_EI","mu_IR","rho1","rho2","rho3","eta","N","mu_RS","loglik","loglik.se"
"46",545,0.698617651946157,26.7561326695427,0.00101660089453174,2.99377745691856,4.60895561118349,0.72080911515145,2.18653281449711,0.152164625337855,0.0475150910481986,0.407662303189868,0.866478271123753,0.70213916435925,34530000,0.005,-1239.44851970349,0.0029028339865396
"47",91,0.691009724838965,26.8361125394435,0.00369514444834271,2.97119615566976,4.62564551457445,0.710778665982572,2.12836468661002,0.152092756332068,0.0469059746376338,0.412798737934826,0.877718110004333,0.71502126708366,34530000,0.005,-1239.48367380785,0.00271567669298668
"48",589,0.738181289158307,25.2746983914711,0.000207248063147629,3.00477030282033,4.64072486402846,0.710197169419928,2.33043254112386,0.150694016351972,0.0494002522661534,0.408373678270067,0.842905676229139,0.650576481761075,34530000,0.005,-1239.45407554867,0.00233803752111709
"49",386,0.741300797670001,25.3146686656012,0.000538762655773182,2.98501563805769,4.64809564496294,0.713003611300416,2.5535489554769,0.149347968042467,0.0499266480070229,0.409860250313231,0.850021529935266,0.638120169016846,34530000,0.005,-1239.46686916487,0.00333094460044039
"50",123,0.722161504261112,27.0995049522473,0.00122489798590331,2.95710323449881,4.66044909139326,0.726198603438931,2.21847734670899,0.152738505540211,0.04846294739793,0.41199718441295,0.874269448879121,0.674384229215079,34530000,0.005,-1239.46655617847,0.00248017991770388
"51",461,0.753967877306035,28.6334733979616,0.0006807622368673,2.98504771780737,4.65730277942897,0.721390630666034,2.09476363807476,0.151373957303662,0.0498554698227177,0.410658208364945,0.851863661151306,0.644724850307959,34530000,0.005,-1239.47165383896,0.00211732134027317
"52",260,0.704588476236367,27.2205441673748,0.000954175071592483,2.96862960879835,4.59392182150368,0.717929133562041,2.17775334910384,0.151740815026554,0.0476158327356041,0.405817466350707,0.860696769415075,0.694622974893423,34530000,0.005,-1239.44651627214,0.00356004244199614
"53",197,0.75701729878914,27.9607260175934,0.00017738260888299,2.96596531139435,4.66633093135466,0.717204873152772,2.23907965106739,0.150484391422541,0.0501783174909385,0.408260356086821,0.833358861571641,0.634272641868429,34530000,0.005,-1239.46748689522,0.0019680216992497
"54",87,0.655112068578026,23.0618619797185,0.000661535973032476,3.00575792005253,4.60538301030991,0.721530764496311,2.34921022592266,0.149933081139043,0.045651716050104,0.41254197043666,0.853908484633868,0.747520985078371,34530000,0.005,-1239.47512452549,0.00200285391155204
"55",167,0.754182946751311,29.3474405693548,0.000927583946237614,2.96720816023427,4.64046795920154,0.714386079339281,1.96489994745985,0.153079511999464,0.0495153977490989,0.411176884619329,0.851232637957921,0.65286034876043,34530000,0.005,-1239.4705038547,0.00292457447839706
"56",419,0.739565142601895,27.0223480483434,0.00446517849049091,3.05317238837113,4.65516562573156,0.70985950789624,2.114880463832,0.151686071756541,0.0491567299462784,0.410302010420409,0.85064965868811,0.659358749153913,34530000,0.005,-1239.4855240555,0.00240562981847329
"57",720,0.779794576430351,27.614593519581,0.000299920921677923,2.94289925807805,4.63409227521602,0.702397113260936,2.24050461136218,0.150433825857993,0.0511487673383332,0.409327455623833,0.829442678973339,0.611891518001934,34530000,0.005,-1239.49018346432,0.00315284585399622
"58",524,0.624527488138877,26.0812072252833,0.00091486388834461,2.97266458365825,4.54210582930717,0.715633670328045,2.12280207889829,0.151546153915824,0.043584718773377,0.408347439655856,0.865941490839057,0.804725623434182,34530000,0.005,-1239.54106208606,0.00241792843101657
"59",374,0.793441311240946,31.669706496299,0.00021324521637949,2.94824732489291,4.67054412260055,0.710868303873389,1.95390225933902,0.153190143489026,0.0512120379940366,0.409552642670669,0.831635244864722,0.61477753120316,34530000,0.005,-1239.49560788692,0.0017686343321713
"60",576,0.801494296973307,30.0890932029083,0.00211696941564463,2.92650716033754,4.62723072118034,0.732138276795455,2.02025248117463,0.155517830330508,0.0518046462764152,0.408628821590633,0.865633964255617,0.605782768623268,34530000,0.005,-1239.52641874131,0.00240844099415155
"61",102,0.681878962955002,26.8179833391641,0.00236575318462428,3.00933302602636,4.59063316666711,0.717825316328325,2.24961783897001,0.152123498861853,0.0468883842207589,0.406583245920403,0.859093344471003,0.719981632079791,34530000,0.005,-1239.47023515719,0.0031796054680763
"62",627,0.743044820935066,27.7638864414295,0.000144245982524518,3.0004760681219,4.64153656269132,0.71562820130211,2.08293418609046,0.152261188268281,0.0491468735962982,0.411339420205349,0.860463458153325,0.657463098191955,34530000,0.005,-1239.45841152006,0.00198166907502896
"63",183,0.744718682112331,25.212889591517,0.00339000129332923,3.02741069927871,4.61866694091578,0.710057803082911,2.29395839206644,0.150094925770734,0.049823071259065,0.413387423285838,0.831439271482291,0.64440776349242,34530000,0.005,-1239.48737249696,0.00210647690862564
"64",606,0.781776024922068,25.2808599654635,0.001077395038995,3.05371993784514,4.57881334322038,0.708084561550037,2.55007290184295,0.148659335133906,0.0517454322429162,0.40795327136476,0.820785564798592,0.597109326224938,34530000,0.005,-1239.51205268171,0.00192531819818343
"65",332,0.780613562743709,27.5622380201333,1.93224926874588e-05,2.98731220264604,4.60734859253746,0.717589672945127,2.17904319950746,0.151043369416557,0.0510581598449689,0.412012327768219,0.84646449747344,0.614278946823729,34530000,0.005,-1239.4932798042,0.00299948282088375
"66",250,0.759231877272144,27.7618463467934,0.00198083933867351,2.97324523775991,4.65948755063776,0.724275173743107,2.05592490408596,0.152806095442714,0.0497331164661149,0.409015870851099,0.870015133424379,0.641938838893252,34530000,0.005,-1239.47413250807,0.00271767588231215
"67",522,0.796134806786117,27.1598700104769,0.00241623900310155,2.99443620454176,4.66486196852184,0.710404895847843,2.19029015489112,0.146933145240725,0.0523025227128579,0.413607785670364,0.800680351528813,0.595142204099783,34530000,0.005,-1239.55243127334,0.00240087343722816
"68",75,0.782645391692085,25.0513024647847,0.00157348752522674,3.00732552324853,4.66228413961583,0.71455634309373,2.25114359299798,0.151101021444295,0.0512027162571949,0.413441921921503,0.846792384192797,0.608999534344554,34530000,0.005,-1239.50815504053,0.0031408139838792
"69",372,0.791443893956773,29.1784838680427,0.000179881910401855,2.96507754146365,4.74849027736051,0.718931381167862,2.0752302650154,0.152766118936588,0.051376716813467,0.410915402488086,0.845209450445376,0.61089517998109,34530000,0.005,-1239.50229229878,0.00288011500889695
"70",331,0.805999805411358,29.3868349134469,0.00186173352238249,2.94034734594701,4.62229301316625,0.732874934118424,2.02156167305006,0.153580408804723,0.0520101462899746,0.409165412398879,0.841174256645512,0.600523772929027,34530000,0.005,-1239.53365785074,0.00206305902056102
"71",140,0.722934298459465,25.7905358308437,5.90970001945485e-05,2.97542037607161,4.60688908274672,0.715256388774909,2.33102103092785,0.150752976057551,0.0488097972471,0.409445483821018,0.849077460381734,0.666173086515122,34530000,0.005,-1239.44506102585,0.0023268817210766
"72",255,0.813502367956789,30.7116797465051,0.000256391968212709,2.93174357400098,4.58881523872402,0.722920816019674,1.96122303301174,0.154184235617485,0.0523354008972985,0.412488802982317,0.847665622752828,0.596485527364515,34530000,0.005,-1239.53745598654,0.0012300942064774
"73",298,0.750323863492422,25.4303782325261,0.00112306318250868,2.99242740347414,4.58164516701571,0.705544696931112,2.43601198267123,0.150431444762426,0.0503444788344347,0.409115746596032,0.845694228430948,0.633003121503727,34530000,0.005,-1239.47581601412,0.00150692451479309
"74",335,0.75796526794634,28.9812959593271,0.000408688803968242,2.9804211606577,4.60457596576946,0.710316905217404,2.14210155088382,0.149122899944216,0.0505102958613226,0.412240031911509,0.807174136145037,0.635009663477199,34530000,0.005,-1239.48477743752,0.00196920596781513
"75",583,0.8058259533003,29.4935102421581,0.000123810542053283,2.92907917604859,4.72267559917441,0.722176792036566,2.05117179876593,0.154883154559351,0.0518590592854842,0.412746488518866,0.86733198844973,0.600572892840754,34530000,0.005,-1239.52461014354,0.0019558247438107
"76",553,0.774708923518987,27.1732605617808,0.000577440771964759,2.99180986280056,4.66938105342549,0.728472015847607,2.2160802556433,0.153353786769602,0.0507949307101447,0.41242107190841,0.872052797784029,0.621387921307451,34530000,0.005,-1239.50451668353,0.00174332539223818
"77",509,0.809085492576398,28.6143060315009,0.00161810640652731,2.97584092522824,4.62410828417161,0.724283168373473,2.0722789109375,0.15167882338048,0.0522040174534669,0.410272182592129,0.836995496384712,0.593107616666366,34530000,0.005,-1239.53166564508,0.0027177315635621
"78",230,0.783989995821102,31.7336462340053,0.000896226820869952,2.95336959842854,4.69509921733668,0.720404026348407,1.87269238158318,0.153377410738445,0.0508624727278071,0.413176423249168,0.851517650990725,0.627659742881114,34530000,0.005,-1239.50405858961,0.00187329093252656
"79",52,0.80046054848119,31.5913721154637,0.00301290145843176,2.97299966537614,4.68410264992725,0.712738427746813,2.0259663505174,0.152234947211193,0.0517612102693859,0.410509393733169,0.832330489414836,0.604009887533656,34530000,0.005,-1239.5276847668,0.00215173272027683
"80",174,0.66713072369141,32.143684761381,0.000544812837682615,2.92542059618237,4.59692694959942,0.733043672637908,1.74592819243853,0.156467517498793,0.0449787870761663,0.413369048925475,0.897543596999075,0.774563484230221,34530000,0.005,-1239.54800758156,0.00319183792767028
"81",77,0.710792523603425,24.1243399342381,0.00203335970953435,2.95802935168602,4.58452264198375,0.722311292416783,2.29756128436467,0.151524933106876,0.04809044919499,0.410294339842515,0.861930203371974,0.682276751579113,34530000,0.005,-1239.45476265545,0.00230785414399417
"82",470,0.749771773994641,27.7585935683771,0.000866667703016625,3.01298555550131,4.6004973934636,0.701004587080054,1.98064684682144,0.15120112271549,0.0492518554669794,0.413992128844093,0.837614909470997,0.655225681280181,34530000,0.005,-1239.48837153187,0.00242351556475978
"83",713,0.764324411712582,31.0582464131827,0.000323947667404215,2.94857037397049,4.67727909613903,0.710639963495965,1.99661789644502,0.15270294286809,0.0501311558899747,0.412647918251321,0.855480855741033,0.640306699676155,34530000,0.005,-1239.4883501494,0.0031001875322289
"84",479,0.572515054379937,20.6997595038026,0.0026950943956914,3.04770391339888,4.56728707244939,0.70080128897343,2.89615133756534,0.146285418031157,0.0419765018401155,0.407158567188915,0.855550738172271,0.851484208936304,34530000,0.005,-1239.66059638015,0.00315116878350115
"85",279,0.785063200943567,29.3848029048054,0.00191253906733232,2.99905359305153,4.68621531036732,0.721488114092703,2.09124402278884,0.154169199532858,0.0510287935899764,0.413838447704307,0.876165485832766,0.617780974263298,34530000,0.005,-1239.53141426938,0.00224475246179812
"86",513,0.81184544417626,32.6586398920029,0.00108773898549114,2.96150610051207,4.68626438413755,0.722742650680125,1.92475750229445,0.155127458255751,0.051876081074386,0.410959371438523,0.859813382832825,0.601836487231785,34530000,0.005,-1239.52780151498,0.00310739993611997
"87",38,0.728467128669429,28.2274695736784,0.00452974753667235,2.96460071047166,4.5838190892361,0.721566573673661,2.1604005272518,0.151508137060116,0.0488229290887031,0.410659402128658,0.863763272995333,0.668536241472006,34530000,0.005,-1239.48632528603,0.00265300717347523
"88",516,0.827129066058447,24.5161787543383,0.00195663370762729,2.98032675423363,4.64669339626016,0.711503144687546,2.52065772148011,0.150790495111209,0.0537787956505992,0.409544731610415,0.834482873431527,0.560195555976692,34530000,0.005,-1239.5812080979,0.00191618679562472
"89",444,0.61133443058563,17.1522503655765,0.000485652813850569,3.1146033264872,4.55919686869951,0.701377448662739,4.00899431309697,0.139248533470135,0.0449940450641272,0.411266417648052,0.814446024722588,0.752838614403061,34530000,0.005,-1239.51894817363,0.00223256060514638
"90",695,0.692932843633882,27.0137647108313,0.000716266045318426,2.99035945466671,4.65067336374647,0.723574861795225,2.1486199969272,0.153436744091997,0.0468744480120479,0.408422731204629,0.880365606280676,0.712477338143652,34530000,0.005,-1239.45033114306,0.00243436516878511
"91",266,0.601422805559964,25.5174179465847,0.00112383756833039,2.98384207839874,4.54496789483291,0.718716478529378,2.15770351763605,0.152446505685999,0.0425489240266757,0.407149617800384,0.901217737726769,0.840242091314752,34530000,0.005,-1239.61088017065,0.00298968929888703
"92",269,0.804911659436026,31.0218075602361,0.00106755983461512,2.92472770465464,4.63064955432948,0.722616682144811,2.07019623557991,0.155347117878262,0.0518256879161898,0.40861990310612,0.872077591428479,0.60085048994232,34530000,0.005,-1239.52052490474,0.00289002934993715
"93",259,0.826401783791507,31.312927884353,0.00332066078625223,2.95243318978685,4.63625590818789,0.712605242703459,2.08114884783263,0.15250435287461,0.0528917865994407,0.410167522926839,0.817458394998775,0.579337609431709,34530000,0.005,-1239.5747233049,0.00245750584863927
"94",434,0.746110983066568,23.8839721117603,6.84274934408063e-05,2.99665417527075,4.6237388528105,0.708757324695263,2.52462465925564,0.148988044798278,0.0498687367614964,0.412137753188654,0.837678045135276,0.634270135245873,34530000,0.005,-1239.4731886036,0.00198955524298007
"95",170,0.805192836851251,29.8631006050696,0.00164895607188386,2.95690148115795,4.65914617628119,0.715061483721461,2.02529153696022,0.150968083637876,0.0519265633349396,0.414879041547943,0.829073140706856,0.598103302005518,34530000,0.005,-1239.53777968693,0.00124233508146948
"96",33,0.869812901472541,35.478640904522,0.000285796426948794,2.9343211168087,4.7568060474853,0.733361610732922,1.72332336729247,0.156994029477041,0.0537529956679683,0.413226311235824,0.856380180444564,0.566381171714825,34530000,0.005,-1239.61361378586,0.00169257324693204
"97",368,0.7482011922488,26.9020464311582,0.00104433719020197,2.99909131930516,4.63587111311002,0.713775545163862,2.21067110091777,0.150516419187793,0.0497733517073369,0.410303317992938,0.857738395531343,0.64426276567307,34530000,0.005,-1239.46753636998,0.0025996079369704
"98",392,0.619001246716804,24.6957900649567,0.00220863591854752,3.01115787063815,4.60964811025227,0.716447229998785,2.05908656154397,0.149953670451443,0.0432559840163191,0.412857068656106,0.853769035871391,0.815544664094736,34530000,0.005,-1239.58011250653,0.00308958841531301
"99",289,0.714988190454431,24.8529543142935,0.00142731614511567,3.01733430554238,4.62853151446428,0.708766934377918,2.32634596276113,0.150518952110311,0.0484707316994092,0.408131650347261,0.849446906361485,0.675831069284893,34530000,0.005,-1239.45631573843,0.00220817943406262
"100",358,0.866678411722062,36.8927743145109,3.69884053475595e-05,2.87254881757849,4.71088532849766,0.738961100480166,1.5674027329784,0.163738014552868,0.0531389238471628,0.412625249616426,0.931768967553364,0.583873618344387,34530000,0.005,-1239.63375456227,0.00223785901982497
"101",378,0.720484043316667,26.1907019304635,0.0025771885249933,2.99391493522721,4.63681752074805,0.713757889832448,2.26411538825186,0.151737291672196,0.0485389047664137,0.409177865145002,0.86255044351561,0.673028695857213,34530000,0.005,-1239.45330919737,0.00126146173678347
"102",679,0.573673569320124,21.580119462861,0.000914923308516168,3.0128908093378,4.50257873024703,0.717693290409434,2.59729115104905,0.149440542587977,0.0416782708316391,0.405483713373907,0.892595173265288,0.864252301040181,34530000,0.005,-1239.67189596527,0.00132782184417768
"103",67,0.601371082795545,22.4824791041239,0.00160257629291194,3.01245352611545,4.55583946516526,0.710259679199371,2.42340734890033,0.149520862689249,0.0429563883671694,0.406965067247058,0.881452683558071,0.823289199429022,34530000,0.005,-1239.57162365801,0.00253309792958814
"104",321,0.741076486825457,21.7034442634312,0.000873955766092723,3.0631024597373,4.63218964938329,0.70881038699812,3.02013682234648,0.147416203608573,0.0503108130222701,0.409448723567936,0.836015398506899,0.623383343214569,34530000,0.005,-1239.48101606371,0.00282805509933931
"105",767,0.554722686296269,21.2256532376978,0.00168509391733788,3.04430930460344,4.46192116033281,0.709393054327847,2.40334960188066,0.147556940587501,0.0405600321564964,0.409220054351521,0.858883564985146,0.902513159163534,34530000,0.005,-1239.75080659475,0.00163794844072566
"106",465,0.611802943433901,22.8009000509,0.000488805814101777,3.01801350918175,4.57786049460324,0.702917156730656,2.34205591622038,0.149440974893789,0.0434882804214434,0.411656672477623,0.868369093490977,0.810241456586161,34530000,0.005,-1239.54694070325,0.00187177556643239
