"","b1","b2","b3","k1","k2","k3","mu_EI","mu_IR","rho1","rho2","rho3","eta","N","mu_RS","loglik","loglik.se"
"687",37.3560328653776,52.4584235073576,49.9714960701468,0.362450418052739,4.93560397525675,0.464958989062198,1.95781432867318,2.05066409886484,0.175834647201906,0.450131605546189,0.248154603379349,0.579522970946132,34530000,0.005,-1313.73837150978,0.00049687502063497
"688",29.6698129034716,41.4858800193134,38.6182763555196,0.367856741424267,4.87928410412184,0.457896037124139,2.78398000810516,1.58766589705181,0.16704990023794,0.449014916539769,0.273479154735567,0.328303136988931,34530000,0.005,-1313.47236069499,0.000843283294426013
"689",0.733497975479595,25.4569231644789,0.00324431980125101,3.06487220064726,4.60796161744082,0.693538906357808,2.31076651075432,0.1427614942118,0.0492391777205691,0.410901328605303,0.716514514452497,0.64784219615034,34530000,0.005,-1239.58046662295,0.0030317836586468
"690",29.0211691480022,40.643831463713,35.7666900966145,0.364117083237047,4.94215915859727,0.427542089904219,3.00710933408998,1.56580819117246,0.17437609567991,0.439380584979298,0.424812772862429,0.399586711419215,34530000,0.005,-1314.92864115787,0.00114308448195477
"691",16.8888564440284,38.4665504823936,35.8042200831008,0.32521278413676,4.55036495991884,0.462399833598383,1.08104525979979,0.876377492129792,0.130794432005823,0.428240184164804,0.264978087477628,0.678963912279603,34530000,0.005,-1319.74487285077,0.000328503552598425
"692",0.939002661181149,30.8756488953836,0.00691178688731577,3.01642248113891,4.63467702632968,0.692465616340852,2.43484380610194,0.141829458803339,0.0584181228751781,0.412994169446501,0.688301023980436,0.476196447466755,34530000,0.005,-1239.98982257764,0.0026680329955657
"693",0.803842389496264,13.5270832421815,7.04677657236611,3.26057187655175,4.11696664657166,0.462885233338517,3.78738032899527,0.103155710327228,0.0570795343805406,0.42877284298954,0.297082357286682,0.51511254025718,34530000,0.005,-1246.63979037189,0.00256984594226032
"694",1.1132977447788,39.2700333511475,0.00599170663517426,3.0208964106124,4.6121618619873,0.693422001601278,1.91528922281977,0.140048764027203,0.063878071638263,0.416153034492203,0.642816904488818,0.399092904894204,34530000,0.005,-1240.46567852489,0.00217368451242414
"695",0.620297646113582,20.1244747631942,0.00698135271398075,3.13264845148062,4.51087108171693,0.668619041503282,3.40217490803559,0.13108495765771,0.045314262590636,0.408422731204629,0.621877305504615,0.741910627285039,34530000,0.005,-1239.94344669814,0.00414630960192799
"696",1.41770621356753,33.4165966675934,0.00735160890150391,2.90986808470613,4.60556378677383,0.703944844387897,3.03150255739096,0.144643281760887,0.0755493300166421,0.413641448496078,0.705246162512615,0.276350432057966,34530000,0.005,-1241.16096565368,0.00194339935171165
"697",0.614909322329415,21.2568195608539,0.0201352892539864,3.14593210450175,4.50281228321162,0.663086677176204,2.56833086743239,0.132063176762215,0.0446769618056344,0.411279686074175,0.608074415250471,0.774153944972917,34530000,0.005,-1240.14953563281,0.00205240765302318
"698",1.34241422374034,34.0163687057124,0.00193720047225716,2.90964131784289,4.64156445847584,0.711442215582093,2.58885252652707,0.149609681256128,0.0720766050455397,0.410025804336641,0.75914594365336,0.305849745161321,34530000,0.005,-1240.83551996654,0.00226697901064678
