"","X","b1","b2","b3","k1","k2","k3","mu_EI","mu_IR","rho","eta","N","mu_RS","loglik","loglik.se"
"95",149,15.4537839285624,42.9910338845296,35.3401108085635,0.294100579615882,5.00555249566513,0.432954994670413,1.22406827318795,0.949885824611425,0.390883879536959,0.140854974536341,34530000,0.005,-1323.42712210513,0.00067889060788693
"96",223,15.1537771596495,41.6562979995814,34.7850850753024,0.294624126751042,5.03696235645885,0.432996431413676,1.28089678520156,0.933841655989041,0.389320304411307,0.141281355285068,34530000,0.005,-1323.43075913021,0.00039631157028384
"97",56,15.1049578678853,41.2538028261543,34.4305583665186,0.294993684463655,5.12097079021628,0.436424490366906,1.29353850136392,0.935973580672297,0.390556082013721,0.14358111981879,34530000,0.005,-1323.4999938538,0.000548633121341077
"98",179,15.1579132621714,41.6886775324491,35.0619080183492,0.292901756809923,5.00452073214099,0.435074859525077,1.26122047778837,0.930488996913192,0.392286956730054,0.145622066145368,34530000,0.005,-1323.57111257936,0.000401826494569547
"99",369,15.0291638104848,41.3963148896497,34.8460005453901,0.293811561415406,5.03953789092115,0.432682427653075,1.2852436598055,0.927296400967158,0.392007891937642,0.148585938916467,34530000,0.005,-1323.65193062226,0.000307012486301406
"100",74,14.7129267617263,40.3886257939033,33.2769481598486,0.292588893678094,5.06231905101565,0.42847511586593,1.32274808268083,0.905536223346987,0.390402520780277,0.151461776209529,34530000,0.005,-1323.72286523829,0.000297359930679566
"101",16,14.8156072078798,40.8454294599752,33.5228169524584,0.294196967196151,4.99243991506221,0.434006317124625,1.2995046638017,0.910642964170363,0.391263032358428,0.156074271630475,34530000,0.005,-1323.84326930805,0.000272172106672791
"102",381,14.8602256212927,41.1981851890308,34.4378874871236,0.290243617061793,5.05901142393502,0.434349624488241,1.2806572064416,0.91589949269811,0.390746267843867,0.15637771323757,34530000,0.005,-1323.84181172548,0.000434657332164889
"103",13,15.3077287366227,41.9894645228437,35.1131511330866,0.289772220124956,5.03202823100589,0.431744599409338,1.23484215956605,0.938886261289697,0.39136702449244,0.158095075098873,34530000,0.005,-1323.88103463705,0.000549027224944908
"104",111,14.8289505384129,41.1001190011184,33.9770584007105,0.293040807433357,4.98968080003705,0.432025196549579,1.28855995603069,0.91127405370901,0.390291457298293,0.156874107968848,34530000,0.005,-1323.86127787588,0.000261302956051279
"105",29,14.6054378287271,40.5679433595313,33.6477069180463,0.293056466621091,5.02952689222346,0.432785853416478,1.31631151686055,0.897402490422863,0.390000432559359,0.157446209118646,34530000,0.005,-1323.87316166412,0.000380960826941598
"106",382,15.0898851229998,41.4690418614334,34.7634294508208,0.290674619014438,5.06168725286146,0.431233863270316,1.26398079273369,0.924184084031732,0.390165024577456,0.158679670846094,34530000,0.005,-1323.89262774675,0.000646654149052588
"107",329,15.554164543811,42.9761085959719,36.1387381385329,0.293300401727055,5.05020883418921,0.43135823708572,1.2142805945246,0.957491403622086,0.390184499806642,0.159575796693174,34530000,0.005,-1323.9217633761,0.000499034298150252
"108",277,14.8219945190845,40.9351500143373,33.832880139254,0.29044241349503,5.10028787638402,0.429317593375858,1.30892481164837,0.920335953933524,0.39137634820684,0.161199725586916,34530000,0.005,-1323.94802644324,0.000259234736128503
"109",355,14.6729873900948,40.3037863273967,33.4403636068693,0.291153676437432,5.01923798056659,0.434822519587404,1.31488880335581,0.904578429347282,0.389904017214379,0.163251333967535,34530000,0.005,-1323.99065879674,0.000312579156724397
"110",198,15.0206540729928,41.3940858012127,34.3078367593182,0.290130069817692,5.01612387502338,0.43449880778869,1.2723094468342,0.92103296129755,0.391398760802712,0.16386128782784,34530000,0.005,-1324.00173096209,0.000386978035555825
"111",211,15.308248550053,41.9061046747366,34.596349571369,0.291129581599869,5.02222519225221,0.434431951712872,1.2454978067663,0.943386967274974,0.391286383178096,0.165482855866661,34530000,0.005,-1324.03122310338,0.00040233133203443
"112",87,15.2090724347039,42.4188824652393,35.4949257995994,0.286215631876578,4.98988001252902,0.434288999807818,1.20437433974548,0.938204536464242,0.391745516862065,0.217304304803678,34530000,0.005,-1324.65935475796,0.000197951157840886
"113",190,14.7672739494881,41.3887268614471,33.9363499246653,0.283268433477969,5.00846057331508,0.434710337432012,1.25165576591404,0.911949667820512,0.390079770855957,0.24380381489108,34530000,0.005,-1324.82553236834,0.00043057762195774
"114",69,15.399921228579,43.5031660253068,35.3818886786056,0.285489846302573,4.95860409078215,0.433045067118127,1.1658723623882,0.95526612911608,0.392720207427988,0.325873111054276,34530000,0.005,-1325.14790756308,0.00027296799856432
"115",34,14.9486755603377,42.1662980952035,34.7429704980738,0.283324074620919,4.9922784407291,0.426563371420715,1.21375543827223,0.927865295923966,0.391943931032108,0.319501299178029,34530000,0.005,-1325.13148723566,0.000222725829496444
"116",379,15.5267828904492,43.7233620297435,36.099478878197,0.284597398026962,4.96906785015958,0.436609871893276,1.1478009779741,0.965083107795997,0.392125042677027,0.327381576586318,34530000,0.005,-1325.14838379496,0.000293560241766339
"117",47,15.7412334967228,44.3870235221268,36.4305995744192,0.284964039961214,4.99222478313869,0.433033844824412,1.12746258198801,0.978167859040245,0.39290634513474,0.320997171985369,34530000,0.005,-1325.12634135254,0.000221685678021794
"118",287,15.6758238460334,43.9768598557172,36.1991084620993,0.283527213192648,4.96366766037679,0.428783727950949,1.14642794414517,0.979190903848394,0.393236907617688,0.353992563830203,34530000,0.005,-1325.22641278139,0.00029617673992517
"119",361,15.5697301504087,44.1011174780439,35.9548121203773,0.283445354235572,5.01977628220538,0.430745608686363,1.14013997295213,0.968284226555865,0.392784989023229,0.352253769652514,34530000,0.005,-1325.22204884715,0.000299548617856821
"120",399,15.5840218279706,43.5416038706335,36.1205735595797,0.283614423615611,4.94108541900152,0.430852882053812,1.15603714363915,0.972374603058125,0.394071205293525,0.34548680314406,34530000,0.005,-1325.20452649985,0.000224383802726178
